dominant_biome,air,andesite,cave_air,clay,deepslate,diamond_ore,diorite,dirt,granite,grass_block,gravel,kelp_plant,lava,moss_block,sand,seagrass,short_grass,stone,tall_seagrass,tuff,water
taiga,52193,1040,0,0,14133,5,729,1128,980,249,1073,0,0,0,0,0,1,23364,0,1453,0
taiga,52087,1533,0,0,15052,0,823,1416,1407,250,521,0,0,0,0,0,1,22146,0,1084,0
taiga,55384,1755,0,0,14504,0,1240,1180,1527,250,511,0,1,0,0,0,1,19266,0,1137,0
taiga,56898,1261,0,0,13219,0,1006,804,970,248,583,0,0,0,0,0,0,20276,0,1220,0
taiga,54540,677,0,0,14567,0,1080,793,1052,242,586,0,0,0,0,0,2,21935,0,1165,1
taiga,55867,1298,202,0,14612,0,1307,1307,440,249,250,0,0,0,0,0,1,19738,0,1113,1
taiga,57464,762,0,0,14230,0,1001,983,455,251,751,0,0,0,0,0,0,19800,0,1051,0
taiga,54162,1297,0,0,14179,0,946,1252,1165,250,377,0,0,0,0,0,2,21628,0,1061,0
taiga,53437,1125,0,0,13613,0,1151,995,845,248,848,0,3,0,0,0,2,22304,0,1651,0
taiga,53911,1117,0,0,14521,0,532,1329,1257,232,794,0,0,0,0,0,0,20613,0,1574,0
taiga,56495,938,0,0,14605,0,1445,1298,1264,278,469,0,1,0,0,0,3,18223,0,1365,3
taiga,58576,1156,0,0,14803,0,1061,1286,957,322,419,0,0,0,0,0,0,16939,0,1051,1
taiga,54542,799,39,0,13848,0,1822,1178,1072,306,532,0,0,0,0,0,0,20829,0,1430,0
taiga,52388,1509,0,0,14512,0,541,1027,825,266,876,0,0,0,0,0,3,23473,0,1092,0
taiga,56690,1599,0,0,13534,0,1264,917,715,270,629,0,0,0,0,0,1,19178,0,1719,32
taiga,59193,1318,0,0,14559,2,890,807,1240,268,462,0,0,0,0,0,4,16937,0,816,22
forest,63223,1089,0,0,14039,0,1282,1117,1449,255,546,0,1,0,0,0,5,11470,0,1721,626
forest,63637,1173,139,0,14722,0,1412,886,1002,250,423,0,70,0,0,0,4,11477,0,1170,2
forest,63723,1136,8,0,14797,0,1020,1125,1004,276,686,0,4,0,0,0,4,11154,0,1165,252
forest,63765,1374,0,0,14552,1,915,1111,578,242,427,0,0,0,0,0,3,11052,0,1538,970
forest,63418,1259,0,0,15153,2,1000,919,1057,252,532,0,0,0,0,0,5,10883,0,900,911
river,64328,1636,0,2,14031,0,1126,900,871,168,739,0,0,0,10,17,4,10429,16,1223,1406
river,65367,640,0,0,14750,0,1461,794,606,151,601,0,0,0,32,20,8,9972,10,1276,1290
forest,65217,1243,0,0,14476,0,973,705,982,134,698,0,0,0,132,7,1,8987,4,1613,1811
forest,64538,619,0,0,14516,0,928,1109,883,166,681,0,0,0,120,0,3,11570,0,970,517
forest,65871,952,0,36,13831,0,942,1177,1142,0,383,0,0,0,96,0,0,10926,0,1201,395
forest,65844,1675,0,1,13883,4,1350,1506,1281,0,699,0,0,0,193,0,0,8478,0,1218,1056
river,66499,582,0,40,13181,0,1005,1209,1037,0,724,0,0,0,181,3,0,8271,6,1068,3383
river,66035,1108,0,6,14154,0,1430,789,472,0,722,0,0,0,381,27,0,7455,38,1220,3325
river,65828,1296,0,15,15095,0,1477,426,913,0,425,0,0,0,371,8,0,8951,10,778,1612
forest,66454,1753,0,10,13822,0,587,377,980,49,585,0,0,0,384,0,0,9587,0,1513,1023
forest,73343,868,0,0,10644,0,605,739,712,67,101,0,0,0,158,0,0,7793,0,840,1183
forest,71816,1342,0,0,11076,0,609,894,943,104,296,0,24,0,126,0,8,9011,0,515,314
plains,68197,1568,0,12,12155,0,721,1203,844,92,318,0,6,0,217,10,15,9750,8,1296,612
river,66534,1159,0,0,13310,0,869,767,1684,44,614,0,8,0,430,24,2,8713,36,1099,1799
river,68150,1265,0,0,12087,0,961,453,773,97,678,0,170,0,137,6,5,8647,14,833,2985
river,68693,1071,0,0,11802,2,1257,741,586,50,518,0,106,0,87,13,0,7366,20,945,3902
river,66489,605,0,4,12865,0,1320,625,425,6,632,0,281,0,278,9,0,8843,24,1094,2970
river,65792,1243,0,0,14770,0,1000,217,403,11,497,0,0,0,105,30,0,8586,20,1655,2837
plains,65863,706,0,0,14607,0,878,722,1262,0,480,0,0,0,205,19,0,9641,14,1152,1669
plains,71863,439,0,26,11042,2,1044,787,1072,0,342,0,0,0,184,0,0,7785,0,509,2196
plains,73486,1051,0,13,9164,0,1277,496,675,108,371,0,35,0,53,0,26,6801,0,711,3019
plains,70815,1082,0,0,10534,0,889,530,882,185,513,0,0,0,131,0,50,7210,0,1157,3253
plains,66358,815,0,0,13818,0,1265,418,950,157,433,0,0,0,223,0,40,8551,0,1660,2502
plains,65814,1052,0,0,14074,1,958,743,1038,253,754,0,1,0,9,0,64,9990,0,1074,1363
plains,65190,1431,0,0,14777,4,1130,1036,933,256,837,0,0,0,0,0,58,8821,0,1133,1551
plains,65700,1399,0,0,14435,0,895,901,1568,257,379,0,0,0,0,0,58,9466,0,1692,344
plains,64919,1624,0,0,14962,0,1165,803,1056,256,421,0,0,0,0,0,59,10516,0,1206,89
plains,66047,846,0,0,12434,0,940,1020,1326,255,355,0,0,0,0,0,56,12336,0,1418,0
plains,64643,1081,0,0,14675,4,1062,1033,1375,256,307,0,0,0,0,0,35,11407,0,1159,0
plains,60736,1459,0,0,13303,0,1281,738,617,277,678,0,0,0,0,0,43,15977,0,1505,0
plains,60053,1114,0,0,13820,0,845,921,477,338,534,0,0,0,0,0,39,17399,0,1215,0
plains,58208,1644,0,0,13353,0,1190,1145,1304,260,472,0,90,0,0,0,44,18370,0,902,12
plains,58746,1203,0,0,11942,0,1434,1266,1037,322,717,0,16,0,0,0,36,18740,0,1395,121
plains,62153,1475,0,0,11057,0,1257,1082,1030,264,412,0,0,0,0,0,21,16945,0,1057,4
plains,59431,1442,0,0,12692,5,1336,1381,761,383,275,0,0,0,0,0,42,17928,0,806,390
plains,56144,1455,0,0,14098,0,1316,1245,517,319,640,0,0,0,0,0,44,19183,0,1315,581
plains,57889,595,0,0,13138,0,1580,1169,1166,266,695,0,1,0,0,0,37,17398,0,1314,1741
plains,65069,1565,0,0,13165,0,1436,1243,721,302,522,0,0,0,0,0,33,12031,0,731,397
plains,66466,1427,0,0,13856,0,922,1221,991,288,261,0,26,0,0,0,42,10588,0,960,139
plains,65526,899,148,0,14340,0,1639,1007,706,294,318,0,0,0,0,0,65,11014,0,993,21
plains,65554,988,0,0,15388,0,1297,696,347,256,443,0,0,0,0,0,50,11263,0,780,89
plains,65928,1560,0,23,14437,0,1540,944,773,67,575,0,25,0,178,9,19,9131,12,1383,568
river,66141,1020,0,8,14796,3,1251,501,1004,2,660,0,0,0,269,31,0,8411,42,1168,1596
plains,66073,883,0,12,14289,0,1004,864,1222,244,601,0,0,0,0,0,61,9450,0,1173,14
plains,66688,1686,0,0,14183,0,805,1058,1258,256,607,0,0,0,0,0,59,9618,0,926,72
plains,66604,1209,0,0,13677,0,1440,1028,971,262,621,0,1,0,0,0,50,9970,0,659,1
plains,65243,1005,0,0,13219,2,1556,1256,1214,256,403,0,0,0,0,0,58,10326,0,1131,0
plains,65046,1550,0,0,15055,0,889,1232,1358,256,226,0,0,0,0,0,57,10268,0,1150,23
plains,63828,1133,0,0,14499,0,1027,1242,765,256,462,0,0,0,0,0,24,11919,0,1539,306
plains,63950,1658,58,0,13195,0,1494,1393,942,256,517,0,0,0,0,0,33,10372,0,1607,1503
plains,64011,1240,0,0,14276,0,1292,1002,585,240,472,0,0,0,41,0,35,12352,0,1016,463
plains,64677,907,0,0,14001,4,748,700,1476,154,295,0,0,0,4,0,15,12427,0,1434,209
plains,65982,918,0,0,12580,0,1119,730,904,185,289,0,0,0,0,0,31,10969,0,1408,511
windswept_gravelly_hills,66190,1287,0,10,13420,0,1003,661,1141,46,432,0,21,0,349,0,8,8368,0,1180,3032
windswept_gravelly_hills,66339,1111,0,0,14435,2,752,355,1215,1,522,0,1,0,141,0,0,9753,0,990,1450
windswept_gravelly_hills,65395,1456,0,0,13802,0,1109,301,922,0,1883,0,284,0,0,0,0,10370,0,1015,574
windswept_gravelly_hills,64796,1167,0,0,13897,0,1590,860,778,122,461,0,109,0,0,0,1,11356,0,1456,496
windswept_gravelly_hills,63634,1304,0,0,14250,0,1115,536,1299,37,1058,0,0,0,0,0,0,11938,0,1763,152
windswept_gravelly_hills,63004,1006,133,0,13558,0,1230,541,902,54,1158,0,38,0,0,0,1,14084,0,1323,0
windswept_gravelly_hills,62636,927,556,0,13054,0,1429,844,1554,257,301,0,41,0,0,0,2,14373,0,794,129
windswept_gravelly_hills,60063,1895,447,0,14006,0,1023,668,1184,38,1263,0,0,0,0,0,0,15030,0,1144,73
windswept_gravelly_hills,55362,928,280,0,14962,0,702,1108,1319,247,928,0,0,0,0,0,20,19880,0,1055,108
plains,55510,1138,368,0,14499,0,1250,1057,1250,245,800,0,1,0,0,0,32,18861,0,1112,760
plains,55751,1478,377,0,13446,0,862,1486,1517,256,859,0,22,0,0,0,61,17663,0,1420,1756
plains,57835,1175,0,0,13944,0,879,1669,950,284,501,0,0,0,0,0,27,17681,0,785,637
plains,61048,1635,0,0,14397,0,675,1279,673,282,672,0,0,0,0,0,28,13877,0,1470,975
plains,62976,914,0,0,14578,2,1558,877,1202,240,397,0,0,0,0,0,13,12684,0,1095,675
windswept_savanna,65519,1377,0,9,13679,0,1343,763,1259,63,399,0,1,0,198,17,15,9296,12,1072,2003
river,65976,976,0,17,12779,0,1179,1145,822,0,652,0,0,0,176,24,0,6961,44,1119,5418
plains,68251,1041,0,1,12375,0,1795,904,727,2,801,0,17,0,240,5,3,7795,14,1219,2010
plains,68011,1320,0,0,12396,0,898,758,1445,133,862,0,80,0,128,0,35,9105,0,1191,907
plains,66132,665,0,9,14276,0,1749,464,464,48,231,0,0,0,381,0,10,9956,0,1427,1389
plains,65896,912,0,0,15053,0,811,1008,913,4,500,0,0,0,218,0,0,10117,0,1034,717
plains,65853,459,0,29,15373,0,918,569,1204,0,329,0,18,0,286,4,0,9761,2,1152,1250
river,66238,1017,0,27,15450,0,832,422,1019,0,639,0,0,0,171,23,0,7664,40,617,2080
plains,66629,1025,0,15,14227,0,1056,496,1127,10,392,0,0,0,295,18,6,9310,30,1209,940
plains,67730,1429,0,0,13326,0,1228,598,942,41,356,0,0,0,221,15,7,9142,6,804,1365
plains,66406,1117,0,1,14510,0,990,1079,1414,163,317,0,0,0,47,0,38,9120,0,1437,612
plains,65905,1761,0,12,14682,0,920,1187,688,26,427,0,0,0,285,0,11,8988,0,814,1489
plains,66045,324,52,9,14211,0,753,1197,725,0,472,0,31,0,235,0,0,7514,0,1818,3773
plains,67068,1260,0,8,12706,0,553,1021,990,0,429,0,375,0,211,1,0,5032,0,1143,6495
plains,68977,963,0,3,10575,0,633,881,1281,0,506,0,696,0,404,6,0,6524,12,1147,4656
plains,67587,973,75,30,12418,0,790,695,1116,12,377,0,17,0,175,0,2,10303,0,1601,995
plains,67518,1251,214,29,13329,0,668,569,771,227,359,0,0,0,2,0,27,10426,0,1112,452
plains,66499,769,19,0,12565,4,1068,1043,1095,253,305,0,0,0,0,0,36,10295,0,1339,203
forest,61696,569,0,0,12875,0,1107,1388,1441,274,627,0,0,0,0,0,1,14554,0,1237,14
forest,61982,1208,12,0,13582,0,798,1755,612,278,864,0,1,0,0,0,4,14361,0,1235,34
forest,65236,1232,46,0,11713,0,1086,1010,949,251,859,0,0,0,0,0,5,11742,0,1525,93
forest,65216,1275,0,0,9493,0,1143,1183,1061,328,434,0,3,0,0,0,4,13058,0,1359,33
forest,62478,1689,0,0,9808,3,1376,998,1203,244,485,0,0,0,0,0,4,15270,0,676,44
forest,63236,1052,117,0,9813,2,706,902,1051,249,650,0,0,0,0,0,4,14756,0,1032,584
forest,65708,1257,0,0,10071,0,883,821,1333,259,486,0,22,0,0,0,8,11658,0,663,356
forest,64752,1012,0,0,10031,2,1286,1137,932,249,702,0,31,0,0,0,11,11974,0,676,7
forest,64790,855,51,0,10342,0,904,1026,1474,250,536,0,32,0,0,0,5,11120,0,1307,183
forest,65996,1163,2,0,10554,0,909,714,1086,263,230,0,415,0,0,0,12,12195,0,1098,24
forest,64754,1181,0,0,13078,0,968,1268,913,265,608,0,326,0,0,0,6,11080,0,766,270
forest,65680,1042,0,0,14642,0,1310,909,1166,259,689,0,42,0,0,0,4,9801,0,932,98
birch_forest,65053,1505,0,0,14492,0,1430,1110,861,248,352,0,0,0,0,0,12,10396,0,1192,0
birch_forest,65391,828,0,0,13792,0,1580,1312,1315,250,1016,0,0,0,0,0,17,9798,0,1461,0
birch_forest,64903,1039,0,0,13672,0,897,917,725,252,298,0,0,0,0,0,8,11489,0,2150,338
birch_forest,65416,1047,0,0,15105,0,904,916,1511,251,625,0,0,0,0,0,14,10152,0,819,28
birch_forest,66009,1138,0,0,13331,0,773,1073,957,248,574,0,0,0,0,0,10,10118,0,1064,76
birch_forest,66294,767,0,0,14209,0,982,1126,535,250,591,0,4,0,0,0,8,10251,0,1135,35
birch_forest,64771,1018,0,0,14729,0,1461,1007,1101,246,663,0,165,0,0,0,19,10472,0,766,81
birch_forest,65251,1251,0,0,14844,3,1452,729,1240,249,299,0,16,0,0,0,16,10596,0,754,9
birch_forest,65176,1477,0,112,13671,0,1400,691,1028,250,191,0,1,0,0,0,11,11079,0,1681,31
birch_forest,63585,663,20,424,13037,0,845,1279,1070,245,482,0,0,30,0,0,12,12500,0,1702,588
dark_forest,63071,645,44,830,13544,0,830,1172,1545,245,466,0,0,171,0,0,10,12496,0,946,128
dark_forest,64659,1245,52,592,14074,0,1188,925,1297,227,344,0,0,146,0,0,18,11098,0,569,36
dark_forest,64358,1091,258,288,13140,2,922,724,1379,221,579,0,105,215,0,0,40,11870,0,1278,0
dark_forest,62963,1270,315,549,13521,0,602,1250,908,246,616,0,7,15,0,0,10,11626,0,1523,3
dark_forest,63063,1201,142,386,13844,0,1129,1376,593,240,378,0,0,15,0,0,1,12637,0,1076,2
dark_forest,62432,976,0,890,14390,0,792,1138,982,243,191,0,42,5,0,0,5,12779,0,1065,0
dark_forest,63659,941,0,694,14347,0,968,760,1081,238,492,0,1,3,0,0,10,11822,0,1351,0
dark_forest,64562,1545,0,553,13562,0,922,532,1093,238,440,0,0,0,0,0,8,11719,0,1161,0
dark_forest,64103,1741,0,874,14049,0,1247,855,770,246,361,0,10,0,0,0,3,10785,0,1440,0
dark_forest,66195,760,0,1027,11538,0,1143,819,1056,238,324,0,1,420,0,0,81,11580,0,817,25
dark_forest,65035,1028,0,916,12640,0,824,1031,1053,247,303,0,0,187,0,0,32,11754,0,1405,2
dark_forest,64021,911,0,1248,14408,0,1205,1200,968,239,329,0,36,0,0,0,4,10906,0,969,0
dark_forest,64915,1582,0,827,15376,0,1112,1368,909,197,158,0,0,0,6,0,10,9091,0,609,43
dark_forest,65701,1132,0,483,14266,0,1346,864,1218,25,346,0,0,0,153,0,1,9926,0,1206,389
dark_forest,66366,1110,0,992,13041,5,803,962,944,129,510,0,0,296,196,12,58,9825,14,967,400
dark_forest,69468,736,0,1311,9839,0,1156,883,971,123,333,0,1,537,136,17,95,6941,10,536,3376
dark_forest,72221,562,0,1000,9205,0,1400,750,820,26,356,0,1,688,167,2,135,6062,2,341,3120
river,73424,930,0,859,7295,0,876,689,205,0,519,0,249,488,230,15,58,6537,36,1095,3571
river,66861,935,0,884,13665,0,1411,372,1047,0,463,0,0,167,272,20,27,6781,12,1169,3095
river,66466,1328,0,1041,13763,0,854,691,1172,0,658,0,0,135,39,29,0,7002,38,1290,2627
river,65818,1400,0,624,14381,0,1176,889,810,0,359,0,0,7,203,25,0,8603,30,1185,1640
dark_forest,66794,1151,0,350,14855,0,617,935,580,0,139,0,0,127,264,0,43,9035,0,821,1464
dark_forest,67557,890,0,422,14294,0,1210,1074,1145,0,360,0,1,197,181,0,73,6836,0,957,1884
dark_forest,66888,1103,0,667,13952,0,849,1185,662,0,521,0,0,23,341,2,11,7368,4,852,2780
old_growth_birch_forest,66694,1408,0,385,13800,0,819,916,1177,0,444,0,0,0,283,6,0,8634,2,1246,1373
river,66458,1508,0,89,14139,0,1158,850,1313,0,582,0,0,0,198,19,0,8354,22,962,1564
river,67132,984,0,0,12992,0,978,497,1128,0,466,0,0,0,83,16,0,7390,22,1813,3772
river,65957,605,220,368,14056,0,1202,284,1057,0,649,0,0,24,52,15,8,8592,14,1203,2725
river,65989,1212,205,309,14087,1,718,599,1015,0,231,0,1,0,210,18,0,9492,52,1263,1783
river,65863,427,268,519,14191,0,959,667,939,0,603,0,0,0,223,27,0,8538,28,905,2963
river,65943,1148,262,11,15363,0,936,490,494,0,184,0,0,0,299,25,0,8769,28,700,2428
river,66112,810,210,74,14178,0,1177,591,53,0,687,0,0,0,222,26,0,9511,48,1397,2138
river,66049,1011,30,406,14114,0,853,557,989,0,291,0,82,0,182,3,0,9442,8,939,2218
river,65990,153,6,295,15087,4,1249,516,1003,0,637,0,0,0,92,15,0,8558,30,629,2943
river,65899,938,116,327,14606,0,1530,771,859,0,688,0,0,0,304,24,0,8368,26,829,1902
river,67135,950,110,426,13492,0,956,1330,748,1,599,0,135,0,270,22,0,8729,32,695,1481
river,66343,1265,8,518,13519,0,863,1152,1186,2,493,0,0,0,163,7,0,8828,10,1212,1674
birch_forest,65757,932,0,206,13919,0,1464,1138,1199,12,800,0,0,0,193,0,0,9007,0,1289,1253
dark_forest,65923,676,0,337,14369,0,1898,918,686,90,458,0,90,0,2,0,7,9236,0,1345,908
dark_forest,64446,1364,0,288,15002,0,787,907,1153,236,317,0,7,5,0,0,5,10648,0,988,164
dark_forest,68224,1286,0,626,10881,0,690,920,561,243,315,0,103,3,0,0,8,11371,0,1277,18
dark_forest,73112,1032,0,450,6033,0,1134,1119,1312,240,520,0,0,228,0,0,9,9776,0,618,0
dark_forest,76496,1062,0,1020,5741,0,781,1325,896,241,388,0,0,361,0,0,32,7519,0,433,54
dark_forest,74257,1343,0,85,6011,0,1294,1261,721,243,603,0,0,392,0,0,11,9727,0,390,6
dark_forest,69492,820,0,266,9970,0,1516,1307,651,248,430,0,55,158,0,0,6,8640,0,913,2
dark_forest,65791,1476,0,202,13829,0,1164,1391,971,307,599,0,0,57,0,0,14,9559,0,920,2
dark_forest,65001,1469,0,932,14435,0,1015,894,479,240,530,0,0,23,0,0,6,10299,0,1031,0
dark_forest,69201,556,0,764,12739,0,896,886,972,242,474,0,0,26,0,0,8,8362,0,1135,198
dark_forest,66018,997,0,818,13714,0,844,960,1297,232,481,0,1,6,0,0,8,8798,0,1662,281
dark_forest,66311,879,0,753,13854,0,757,848,820,96,448,0,0,188,106,1,2,10305,0,976,258
river,66085,1807,70,520,14022,0,542,526,912,0,557,0,1,0,403,28,0,8686,22,1466,1550
dark_forest,65627,1440,0,1099,14427,0,1280,836,1132,20,494,0,0,0,70,17,0,9051,16,877,661
dark_forest,65969,1129,0,676,13970,0,892,855,995,156,479,0,0,163,66,0,33,9839,0,1262,150
dark_forest,65092,1187,0,929,13312,0,770,719,862,246,361,0,0,81,0,0,15,10869,0,1906,4
dark_forest,66549,431,0,1043,12854,0,1064,1029,1271,242,578,0,66,135,0,0,23,10045,0,1017,0
dark_forest,68275,1227,0,766,11962,0,660,906,730,226,263,0,0,294,0,0,44,9831,0,1346,16
dark_forest,65942,1179,3,1121,13310,0,704,1020,1099,193,257,0,2,205,0,0,64,9767,0,1207,41
old_growth_pine_taiga,66224,1234,196,653,11996,0,1260,524,789,106,334,0,161,442,0,0,82,10951,0,1605,29
old_growth_pine_taiga,64298,1829,0,1242,14159,0,720,580,929,147,278,0,0,96,0,0,34,11125,0,814,6
old_growth_pine_taiga,64683,1497,0,912,14275,0,1030,1045,838,16,348,0,0,4,0,0,7,10493,0,1332,2
old_growth_pine_taiga,67294,1270,0,415,14562,0,718,832,958,22,495,0,0,64,41,0,1,8575,0,1185,265
old_growth_pine_taiga,67581,467,0,811,14673,0,970,418,422,11,421,0,0,224,340,0,24,8568,0,993,1126
old_growth_pine_taiga,67162,1264,0,769,13292,0,906,389,1174,122,810,0,0,222,55,0,31,9190,0,1148,445
old_growth_pine_taiga,65029,678,0,482,14630,0,1180,725,1014,153,425,0,0,33,49,0,5,11036,0,1012,275
taiga,65162,1412,0,325,13780,0,1532,872,1100,228,427,0,0,0,0,0,7,10091,0,1422,303
taiga,64747,1212,0,474,13771,0,1133,968,1988,285,234,0,0,0,0,0,3,10530,0,1342,0
taiga,65288,1153,0,288,14538,0,914,842,1769,257,356,0,0,27,0,0,17,10356,0,903,0
taiga,64882,1144,0,280,13913,0,972,876,863,221,810,0,0,0,0,0,2,11486,0,1277,0
taiga,65821,1328,0,12,14537,0,1240,667,1275,250,650,0,0,49,0,0,22,9835,0,1173,0
taiga,65206,985,0,0,14023,0,1407,781,1045,248,649,0,0,0,0,0,2,10917,0,1380,0
taiga,64959,1340,0,0,14275,0,987,873,1685,250,332,0,0,0,0,0,0,10530,0,1450,0
taiga,65456,935,18,0,13405,2,1028,1046,1117,264,493,0,0,0,0,0,0,11482,0,1330,10
taiga,69171,1180,34,0,9671,0,1210,800,1518,178,641,0,0,0,231,0,2,9608,0,1034,549
taiga,67835,976,0,0,10108,0,1150,1284,1610,250,522,0,0,0,5,0,1,10336,0,195,2384
river,67460,954,0,0,11737,2,1274,1363,810,253,526,0,0,0,0,0,0,9839,0,922,1892
river,66281,1166,0,0,13466,1,1510,827,1051,83,484,0,0,0,225,11,0,9519,2,1626,932
river,65803,1059,0,10,14940,0,826,1119,1019,8,542,0,0,0,197,9,0,9280,10,819,1535
forest,65172,912,0,10,14137,0,1480,1241,1221,177,531,0,0,0,180,0,7,10497,0,872,503
forest,65638,1066,0,0,13314,0,1194,892,1296,187,284,0,0,0,322,0,2,10480,0,895,963
beach,67869,508,0,0,12246,0,985,476,921,43,773,0,0,0,680,1,0,7347,0,1193,3456
beach,67627,920,0,0,13576,0,503,303,813,0,491,0,0,0,514,0,0,8170,0,668,2175
cold_ocean,67013,834,0,0,13578,0,992,493,1075,0,177,66,0,0,326,23,0,7876,20,1802,1745
cold_ocean,66330,1238,0,0,14409,0,1071,250,691,0,572,197,0,0,1,14,0,8063,14,1297,2980
cold_ocean,65929,978,0,4,14463,2,1382,326,819,0,659,0,0,0,143,11,0,8437,16,1155,2903
cold_ocean,65970,1069,0,9,14466,0,859,710,1078,0,269,0,0,0,256,24,0,8097,10,1565,2873
cold_ocean,65977,1146,0,14,14861,2,1034,776,1300,0,366,0,0,0,259,22,0,8673,10,1040,1754
cold_ocean,65859,965,0,13,14999,1,1155,1019,1317,0,786,22,0,0,246,29,0,8059,14,613,2164
cold_ocean,66679,183,0,0,13284,0,427,340,406,0,895,78,0,0,83,21,0,8288,8,1774,4785
cold_ocean,66506,1022,0,0,14004,0,632,114,942,0,457,65,0,0,0,11,0,7396,10,1369,4733
cold_ocean,66055,596,0,0,14548,0,910,146,758,0,712,122,0,0,0,21,0,8722,14,610,4030
cold_ocean,66516,682,0,0,14093,0,643,180,1011,0,265,139,0,0,0,27,0,7990,16,1742,3948
cold_ocean,69311,509,0,0,12936,0,64,352,1057,11,584,0,0,0,0,20,0,6915,6,1481,4035
cold_ocean,67320,1589,0,0,13577,0,826,172,1058,0,644,0,76,0,20,20,0,6834,18,1012,4060
cold_ocean,66343,652,0,0,14091,0,850,99,1318,0,531,0,197,0,0,24,0,7763,46,1454,3902
cold_ocean,67455,1110,0,0,13029,0,766,494,852,0,454,0,30,0,98,21,0,7548,10,991,4355
cold_ocean,67134,1523,0,0,14615,0,633,275,620,0,613,0,30,0,0,14,0,7183,18,512,4046
forest,66305,655,0,0,14843,0,558,296,780,0,617,0,0,0,0,0,0,8120,0,1285,3755
forest,66920,595,0,2,14374,0,743,477,1023,103,688,0,237,0,94,0,0,8321,0,777,2656
forest,65493,897,0,0,14410,0,620,481,645,244,600,0,113,0,0,0,3,9505,0,1008,2781
forest,65288,837,0,0,13197,0,655,661,1358,230,605,0,233,0,0,0,6,9285,0,1283,3194
forest,65923,1144,0,5,13725,0,841,770,1521,86,541,0,161,0,218,0,1,9448,0,1622,961
forest,65781,1270,0,3,14676,0,1007,700,1240,4,400,0,39,0,211,18,0,9085,16,867,1633
forest,67186,1468,53,0,12934,0,889,782,926,0,560,0,260,0,339,18,0,8810,16,595,2295
cold_ocean,66570,1287,58,9,13777,0,785,312,1150,0,670,198,492,0,152,32,0,8607,18,643,2280
cold_ocean,66089,680,588,2,14459,0,603,478,1229,0,542,367,297,0,22,16,0,8628,2,703,2279
beach,68439,379,548,0,13103,0,176,151,788,0,408,46,1,0,319,0,0,5072,2,1154,6274
beach,69533,739,169,0,11746,0,480,324,688,0,494,0,1,0,987,0,0,8886,0,679,1827
beach,67245,636,34,0,13722,0,707,106,1407,0,637,0,0,0,732,0,0,10004,0,747,419
river,66559,1232,0,0,13499,0,1353,478,878,12,598,0,0,0,445,0,0,9223,0,1094,1391
forest,65581,1411,0,4,14060,0,934,849,1442,154,460,0,239,0,114,2,5,10435,0,748,407
forest,64572,895,142,0,14433,0,1109,904,1360,196,412,0,201,0,17,6,3,11229,6,1066,67
forest,64598,1480,0,0,14619,0,1112,434,1291,235,753,0,0,0,0,0,3,11451,0,759,0
forest,67554,1156,0,0,11659,0,720,581,713,230,154,0,0,0,45,0,6,13084,0,812,3
forest,71220,875,0,0,8112,0,838,651,1446,152,73,0,132,0,358,0,6,11381,0,829,498
forest,69806,733,0,0,11779,2,1319,910,584,184,388,0,17,0,192,0,4,9318,0,842,634
forest,66402,832,0,0,13049,1,998,1278,877,142,436,0,0,0,41,0,4,8810,0,1227,2825
forest,64732,1377,0,0,12433,0,802,1268,1373,247,746,0,0,0,0,0,7,11785,0,1152,456
forest,63192,763,0,0,13855,0,1737,1359,761,247,473,0,0,0,0,0,4,12646,0,1473,39
forest,63445,1338,0,0,14197,1,1160,1125,1119,249,637,0,0,0,0,0,4,11893,0,1369,54
forest,65440,1316,0,0,13656,4,1398,709,1323,250,773,0,0,0,0,0,3,10613,0,919,150
forest,69135,452,0,0,12238,0,662,736,577,257,528,0,0,0,0,0,12,8750,0,723,2626
forest,65631,777,0,0,14509,0,934,1109,1500,251,440,0,0,0,0,0,15,9421,0,1257,565
forest,65416,1222,0,0,14427,0,1070,1100,853,174,278,0,0,0,246,0,2,10151,0,1431,191
beach,66590,1353,0,0,14381,0,1305,364,142,0,283,0,0,0,760,0,0,9427,0,1357,914
beach,66704,860,0,12,13385,0,1101,447,1280,0,343,0,217,0,642,0,0,9994,0,1147,482
beach,66165,1363,30,0,13342,0,1089,212,1219,5,272,0,0,0,729,0,0,10304,0,1215,486
beach,66429,1698,15,0,13652,0,1274,105,1578,0,680,0,13,0,814,0,0,9359,0,931,157
beach,66418,1115,237,0,13632,0,903,157,657,0,544,0,0,0,1023,1,0,10271,0,1291,429
beach,65954,1639,105,16,14050,0,1136,487,638,47,769,0,0,0,554,11,0,8629,8,1236,1483
river,66900,770,52,37,13975,4,774,364,780,0,432,0,0,0,260,24,0,8692,18,1071,3040
river,65969,864,0,28,14910,0,1498,834,1198,0,372,0,0,0,110,38,0,8521,40,1256,1557
river,66041,1113,0,8,14062,0,1030,821,968,0,289,0,77,0,201,15,0,8111,12,1412,3014
river,65792,872,0,30,14643,2,1077,1007,903,0,701,0,0,0,252,20,0,8858,20,1022,1965
old_growth_birch_forest,65636,1053,0,7,14977,0,751,720,973,105,626,0,0,0,51,0,0,7951,0,856,3280
old_growth_birch_forest,65260,382,0,63,13441,0,921,898,936,193,399,0,0,0,34,0,10,9043,0,1409,3900
old_growth_birch_forest,64746,896,62,251,14274,4,1216,952,1366,249,571,0,0,0,0,0,10,9936,0,1152,1034
