,ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
4927,3409,Male,Hispanic,57,25-60,79224.72,662,114790,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4928,8952,Male,Black,38,25-60,34483.78,592,388728,Part-time,High School,Visa Holder,Fluent,No,No,Working Class Urban,Denied
4929,2291,Male,White,68,Over 60,226566.21,799,285170,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4930,9401,Male,White,80,Over 60,83772.44,767,264662,Part-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
4931,3938,Female,White,18,Under 25,36965.21,627,407765,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
4932,6354,Male,White,21,Under 25,146575.07,577,94426,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
4933,2351,Male,White,72,Over 60,34338.89,545,407977,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
4934,718,Male,White,52,25-60,116194.63,698,115836,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4935,9870,Female,Black,64,Over 60,101353.67,810,356153,Part-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
4936,2769,Female,Black,71,Over 60,55164.33,691,201950,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
4937,5504,Non-binary,Hispanic,30,25-60,91274.15,722,67680,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
4938,5864,Male,Hispanic,82,Over 60,128718.66,811,291497,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4939,4839,Male,White,66,Over 60,55429.38,754,83394,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4940,9115,Female,Hispanic,58,25-60,31676.09,650,322166,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4941,5718,Male,White,52,25-60,88704.98,739,324195,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4942,9865,Female,Black,33,25-60,73258.77,672,185570,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
4943,673,Female,White,68,Over 60,83796.45,763,391376,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
4944,5537,Female,Black,29,25-60,167482.41,739,221575,Full-time,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
4945,2985,Male,White,61,Over 60,52108.43,715,129233,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4946,3093,Female,White,54,25-60,38421.14,645,257244,Full-time,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Denied
4947,3747,Female,White,81,Over 60,40135.01,684,130775,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
4948,3111,Male,Black,57,25-60,121305.29,710,107899,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4949,9947,Female,White,36,25-60,128901.73,693,405394,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4950,8168,Male,White,60,25-60,73021.14,671,204209,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4951,7210,Female,Black,22,Under 25,116548.3,666,301934,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4952,8781,Male,White,54,25-60,90593.35,719,314578,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
4953,5431,Male,White,68,Over 60,58356.03,718,332951,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
4954,7287,Male,White,37,25-60,155141.02,731,133534,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
4955,3626,Male,White,62,Over 60,62430.32,749,244260,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
4956,9954,Female,White,46,25-60,69332.89,640,208675,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
4957,6989,Male,Hispanic,64,Over 60,81216.62,714,392073,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4958,8343,Female,White,42,25-60,80798.75,761,80293,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Approved
4959,9413,Female,White,72,Over 60,61738.47,650,231942,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Denied
4960,850,Male,White,51,25-60,155579.78,792,215127,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4961,5771,Male,Black,77,Over 60,86385.65,695,287475,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Denied
4962,8547,Female,White,77,Over 60,111433.07,767,172085,Part-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
4963,2426,Male,White,46,25-60,154062.22,662,226917,Full-time,Graduate,Citizen,Limited,Yes,No,High-income Suburban,Denied
4964,535,Male,Hispanic,18,Under 25,20247.95,523,214604,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Denied
4965,6853,Female,White,19,Under 25,103508.7,642,232642,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4966,8047,Female,White,37,25-60,37021.79,674,175696,Gig,Some College,Citizen,Limited,No,No,Rural,Denied
4967,7670,Male,White,76,Over 60,216108.36,779,90393,Full-time,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
4968,2694,Male,White,32,25-60,217371.98,741,389635,Full-time,Graduate,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4969,8655,Male,White,76,Over 60,63799.32,722,62398,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
4970,6530,Female,White,70,Over 60,82312.61,804,392922,Gig,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
4971,2177,Male,White,70,Over 60,63805.17,698,129907,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4972,1308,Female,Black,44,25-60,229708.19,760,414462,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
4973,4185,Female,White,66,Over 60,123476.01,755,361932,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4974,1495,Female,White,39,25-60,62061.17,691,77293,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
4975,5909,Female,White,41,25-60,128357.87,682,78540,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
4976,8313,Female,White,59,25-60,68336.49,685,403927,Full-time,Bachelor's,Permanent Resident,Limited,Yes,No,Working Class Urban,Approved
4977,689,Male,White,45,25-60,64318.03,659,171737,Self-employed,High School,Citizen,Limited,Yes,No,Urban Professional,Denied
4978,3473,Female,White,77,Over 60,52538.63,693,74716,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4979,1810,Male,Black,78,Over 60,105525.64,806,287580,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
4980,711,Male,White,59,25-60,42440.29,663,380899,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
4981,3711,Male,White,41,25-60,109478.49,689,345133,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4982,2242,Male,White,71,Over 60,65186.88,707,51571,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
4983,5146,Male,White,46,25-60,250236.49,735,178664,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4984,6795,Male,White,45,25-60,260970.84,728,437990,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4985,3007,Female,White,80,Over 60,80608.85,790,135431,Full-time,Graduate,Citizen,Fluent,Yes,No,Historically Redlined,Approved
4986,3490,Male,Hispanic,68,Over 60,37330.24,705,281149,Self-employed,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
4987,516,Female,White,29,25-60,96849.75,698,413071,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Urban Professional,Approved
4988,1818,Female,Hispanic,46,25-60,119511.91,727,307021,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4989,18,Male,White,32,25-60,40988.18,639,344364,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
4990,8561,Female,Black,46,25-60,83227.91,723,406358,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
4991,8139,Female,White,68,Over 60,234846.11,798,277210,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4992,5705,Male,White,44,25-60,139426.14,771,279030,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4993,9185,Male,White,21,Under 25,104852.5,616,264060,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4994,9357,Female,White,30,25-60,35131.62,673,417793,Self-employed,Graduate,Citizen,Limited,No,No,Rural,Approved
4995,8812,Male,White,19,Under 25,43119.72,588,130500,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4996,3338,Female,White,44,25-60,131261.12,727,342490,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
4997,2586,Female,White,57,25-60,19975.47,610,112353,Part-time,High School,Citizen,Limited,No,No,Rural,Denied
4998,3451,Female,White,23,Under 25,168653.83,583,394719,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
4999,1064,Male,Black,68,Over 60,96271.61,755,123135,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5000,9569,Female,White,62,Over 60,126651.05,800,240247,Part-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
5001,8316,Male,White,38,25-60,49757.13,666,360307,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
5002,6194,Female,Hispanic,50,25-60,39541.81,672,356742,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
5003,2817,Female,White,69,Over 60,40261.87,746,94784,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
5004,2334,Female,Asian,63,Over 60,315883.33,755,278694,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5005,6102,Male,Hispanic,27,25-60,150699.29,666,316859,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
5006,2993,Male,White,43,25-60,113628.29,749,225068,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5007,6442,Male,Black,33,25-60,258230.53,762,278884,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5008,4501,Female,Hispanic,19,Under 25,135939.29,681,62719,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5009,6371,Male,White,60,25-60,85614.74,689,265218,Gig,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
5010,6232,Male,White,42,25-60,52113.84,706,401547,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
5011,3951,Female,Hispanic,25,25-60,93388.4,743,163369,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5012,2439,Male,White,25,25-60,90706.11,724,95379,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5013,5428,Male,Black,71,Over 60,111404.84,757,418237,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Approved
5014,6268,Male,White,52,25-60,22648.84,629,438864,Gig,High School,Citizen,Limited,No,No,Historically Redlined,Denied
5015,4506,Male,White,28,25-60,87340.72,719,242731,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
5016,170,Male,White,53,25-60,55173.01,640,72418,Gig,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
5017,4670,Male,White,27,25-60,193714.71,721,264391,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
5018,6854,Male,White,36,25-60,107976.42,728,294620,Part-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
5019,5046,Male,Asian,28,25-60,257344.65,754,67275,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5020,1745,Male,Black,63,Over 60,46573.3,686,434162,Full-time,Some College,Citizen,Fluent,Yes,No,Rural,Approved
5021,2674,Female,Asian,58,25-60,74432.64,671,118781,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
5022,659,Female,White,24,Under 25,108839.53,677,416899,Self-employed,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5023,2506,Male,White,76,Over 60,132661.93,786,213024,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
5024,4312,Female,Asian,78,Over 60,90566.54,795,87425,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
5025,3371,Female,White,32,25-60,70542.54,644,384031,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
5026,8082,Female,White,81,Over 60,225549.88,788,65077,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5027,446,Female,Hispanic,21,Under 25,95982.97,630,59488,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
5028,3443,Male,White,27,25-60,51893.77,641,263277,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5029,9994,Female,Asian,60,25-60,166453.83,720,254191,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5030,9382,Female,White,58,25-60,118185.18,765,401403,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5031,2460,Female,White,62,Over 60,43843.74,719,197771,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
5032,5731,Female,Black,52,25-60,77973.24,641,342521,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
5033,1848,Male,White,51,25-60,87181.43,714,188237,Self-employed,Bachelor's,Visa Holder,Fluent,No,No,Historically Redlined,Denied
5034,4936,Male,Black,45,25-60,132669.4,712,375512,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5035,6638,Female,White,71,Over 60,32206.94,671,272015,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
5036,5949,Female,White,73,Over 60,65797.34,706,367905,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Rural,Approved
5037,6136,Male,White,58,25-60,166412.42,691,366537,Part-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
5038,1638,Female,White,30,25-60,47017.84,691,399837,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
5039,7531,Female,Black,72,Over 60,114987.1,824,79471,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5040,9248,Male,White,75,Over 60,347050.86,772,384775,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5041,4215,Male,Black,38,25-60,25567.86,568,131973,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
5042,5166,Male,White,46,25-60,67214.72,682,170043,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
5043,7049,Female,Black,68,Over 60,85486.56,742,415415,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5044,8884,Male,White,52,25-60,75066.96,603,58099,Self-employed,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
5045,5573,Female,White,19,Under 25,93795.33,674,52319,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
5046,8959,Female,White,28,25-60,39820.47,666,407190,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
5047,4054,Female,Black,33,25-60,82684.62,748,394157,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
5048,5025,Female,White,81,Over 60,110847.89,768,332984,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
5049,5970,Male,White,68,Over 60,74679.41,690,338097,Self-employed,Some College,Citizen,Limited,No,No,Urban Professional,Approved
5050,6218,Female,White,26,25-60,95990.92,734,354305,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5051,6366,Female,Hispanic,72,Over 60,44590.37,721,436724,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5052,2547,Female,Black,22,Under 25,51572.09,616,227245,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
5053,5461,Female,Asian,76,Over 60,138243.12,748,272191,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
5054,7669,Female,Native American,31,25-60,128077.43,822,106818,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5055,5557,Female,White,26,25-60,73802.49,701,314963,Self-employed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
5056,5749,Female,White,52,25-60,37158.91,645,417937,Full-time,Some College,Citizen,Limited,Yes,No,Working Class Urban,Denied
5057,8887,Male,White,64,Over 60,40358.23,693,430766,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
5058,3825,Male,White,33,25-60,71461.84,669,165321,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
5059,5141,Male,White,34,25-60,67795.11,691,216444,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
5060,1301,Male,Hispanic,42,25-60,108946.7,695,66357,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
5061,1913,Female,Native American,43,25-60,92943.57,751,194281,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5062,8594,Female,White,44,25-60,35516.66,642,200342,Part-time,High School,Visa Holder,Fluent,No,No,Rural,Denied
5063,9218,Male,White,66,Over 60,81138.59,770,360416,Part-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
5064,3062,Female,White,35,25-60,59782.47,693,250911,Full-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Approved
5065,2453,Male,Hispanic,81,Over 60,94981.28,801,339841,Unemployed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5066,30,Male,Black,73,Over 60,120332.27,735,163136,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
5067,2315,Female,Black,80,Over 60,71787.95,673,92829,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
5068,8779,Female,White,51,25-60,119441.34,742,150004,Part-time,Bachelor's,Visa Holder,Limited,No,No,Urban Professional,Approved
5069,8147,Male,Black,40,25-60,77935.5,651,291929,Full-time,Some College,Citizen,Fluent,No,Yes,High-income Suburban,Denied
5070,7070,Male,Hispanic,30,25-60,45810.65,596,327046,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5071,6852,Male,Black,78,Over 60,194122.04,794,347404,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
5072,355,Female,Hispanic,31,25-60,50277.54,678,358737,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
5073,7906,Male,White,32,25-60,184869.5,660,145281,Self-employed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
5074,4262,Male,White,23,Under 25,107847.55,669,54957,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5075,6506,Female,Black,31,25-60,134065.95,718,304110,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
